,股票名稱,進場日期,進場價格,出場日期,出場價格,120天最高價,120天最低價,進場當天成交金額(千),Ma2prev1,Ma2prev2,Ma2prev2-Ma2prev1,oneMonthVolatility,twoMonthVolatility,threeMonthVolatility,twelveMonthVolatility,twelveMonthFluctuation,bias60,bias250,alpha250,Beta21,Beta65,Beta250,dayKValue,dayDValue,weekKValue,weekDValue,weekRoiCompareCurrent,monthRoiCompareCurrent,quoterRoiCompareCurrent,halfYearRoiCompareCurrent,yearRoiCompareCurrent,weekKValue-weekDValue,dayKValue-dayDValue,stock_rate_of_return_month,stock_rate_of_return_month-capitalization_weighted_Index_rate_of_return_month,PrevYearHighest,weekRoiCompareCurrent-prevWeekRoiCompareCurrent,monthRoiCompareCurrent-prevMonthRoiCompareCurrent,halfYearRoiCompareCurrent-prevHalfYearRoiCompareCurrent,quoterRoiCompareCurrent-prevQuoterYearRoiCompareCurrent,yearRoiCompareCurrent-prevYyearRoiCompareCurrent,twelveMonthFluctuation-prevTwelveMonthFluctuation,weekKValue-prevWeekKValue,weekDValue-prevWeekDValue,oneMonthVolatility-prevOneMonthVolatility,twoMonthVolatility-prevTwoMonthVolatility,entrancePrice-PrevYearHighest
3042,晶技,20201214,75.6,,,0.7063492063492065,-0.02513227513227502,535647.0,32.695,30.189999999999998,2.5050000000000026,19.1,33.2,30.86,46.21,0.461,-4.37,19.29,0.1669,0.5438,0.6451,0.9984,11.8,20.65,34.4,45.93,-5.653,-14.565,-21.215,8.141,44.118,-11.530000000000001,-8.849999999999998,-7.5,-14.567,49.2,-0.13899999999999935,-19.284,-20.786,-56.090999999999994,16.762,0.21400000000000002,-22.090000000000003,-8.25,-23.53,0.22000000000000597,0.5365853658536583
3047,訊舟,20201214,13.75,,,0.1054545454545454,-0.2792727272727273,30443.0,17.485,60.510000000000005,-43.025000000000006,33.79,33.02,40.34,47.41,0.474,-5.12,26.48,0.0487,0.958,1.2431,1.3628,14.94,21.22,30.08,39.12,-5.824,-14.472,-25.192,29.721,12.384,-9.04,-6.279999999999999,-7.407,-14.474,12.75,1.3660000000000005,-19.173,44.317,-89.564,27.898,0.182,-20.480000000000004,-8.760000000000005,1.269999999999996,-27.369999999999997,0.0784313725490196
3050,鈺德,20201214,18.8,,,0.16489361702127647,-0.2819148936170213,81594.0,-9.855,-8.545,-1.3100000000000005,93.33,72.02,67.73,46.79,0.463,41.58,76.12,0.179,-0.9287,-0.0924,0.9172,57.99,64.54,76.04,72.79,9.759,45.61,48.784,87.339,46.952,3.25,-6.550000000000004,52.675,45.608,16.05,20.772,36.147999999999996,103.924,27.605,45.315,0.22000000000000003,3.720000000000013,2.180000000000007,58.04,24.889999999999993,0.17133956386292834
3056,總太,20201214,38.35,,,0.14732724902216424,-0.020860495436766734,16531.0,19939.5,-99.43,20038.93,22.45,17.73,18.34,31.94,0.319,-2.05,16.16,0.0802,0.1511,0.4504,0.9222,35.59,39.78,49.48,62.11,-3.952,-10.241,-8.71,-3.215,16.515,-12.630000000000003,-4.189999999999998,-3.177,-10.244,34.15,-0.5680000000000001,-9.139,-19.116,-17.726,-55.688,0.135,-17.830000000000005,-9.430000000000007,10.87,-4.43,0.12298682284041004
3078,僑威,20201214,46.65,,,0.45551982851018236,-0.10075026795284021,300985.0,66.49000000000001,47.14,19.35000000000001,36.09,35.54,44.12,45.19,0.451,8.15,50.31,0.1311,1.7097,2.2172,1.3148,38.43,45.3,69.0,62.77,2.302,0.735,-6.141,50.678,58.144,6.229999999999997,-6.869999999999997,7.8,0.7329999999999997,37.3,3.476,0.009000000000000008,44.69799999999999,-63.812,59.903,0.17099999999999999,2.3599999999999994,2.6400000000000006,0.7000000000000028,-31.559999999999995,0.2506702412868633
3092,鴻碩,20201214,58.0,,,0.4379310344827587,-0.07586206896551721,461198.0,-18.815,-19.395,0.5799999999999983,54.69,53.95,45.82,37.41,0.373,23.19,50.45,0.1026,0.9045,0.2326,0.975,43.18,33.99,74.52,73.3,8.479,-7.24,37.696,34.413,32.956,1.2199999999999989,9.189999999999998,-0.175,-7.242,57.9,16.549999999999997,-54.393,33.157999999999994,45.61,31.276000000000003,0.159,2.6899999999999977,0.6599999999999966,5.189999999999998,29.980000000000004,0.001727115716753047
3105,穩懋,20201214,354.0,,,0.3206214689265537,-0.13983050847457626,2931213.0,-2.045,0.9850000000000001,-3.0300000000000002,31.6,28.25,30.47,44.75,0.448,6.51,17.22,-0.0076,2.297,1.4404,1.2134,43.06,56.68,73.74,77.15,-0.416,-1.099,2.507,-4.75,-2.389,-3.410000000000011,-13.619999999999997,5.966,-1.101,343.5,1.9809999999999999,1.106,-8.674,8.117,-131.299,-0.07200000000000001,-8.540000000000006,-2.719999999999999,6.460000000000001,-11.14,0.03056768558951965
3131,弘塑,20201214,423.5,,,0.07319952774498228,-0.30814639905548996,218979.0,6.96,4.944999999999999,2.0150000000000006,45.38,45.14,42.88,60.12,0.598,9.85,40.0,0.1701,1.3251,1.5404,1.7182,59.15,68.06,62.69,60.29,1.175,5.028,1.884,63.393,34.95,2.3999999999999986,-8.910000000000004,12.092,5.025,300.0,-5.03,10.064,80.988,-59.877,-108.692,0.26999999999999996,-9.840000000000003,-1.5900000000000034,0.6300000000000026,-8.700000000000003,0.4116666666666667
3149,正達,20201228,21.6,,,1.5185185185185184,0.0,246757.0,-3.8550000000000004,-4.855,1.0,78.04,72.26,76.79,61.61,0.606,35.09,117.71,0.3057,2.2142,1.0949,1.1729,78.27,60.55,83.75,75.32,31.025,27.668,93.498,171.281,107.59,8.430000000000007,17.72,32.11,27.509999999999998,20.0,37.451,40.591,190.656,55.188,129.62800000000001,0.183,24.39,9.639999999999986,13.230000000000004,-0.9799999999999898,0.08000000000000007
3152,璟德,20201214,500.0,,,0.23,-0.131,168603.0,41.135000000000005,35.435,5.700000000000003,47.92,44.71,44.04,51.62,0.513,20.41,41.68,0.1459,1.8253,1.8459,1.2569,69.13,77.34,74.33,67.64,5.982,20.878,9.187,23.871,40.55,6.689999999999998,-8.210000000000008,27.943,20.876,416.0,3.508,24.801000000000002,8.473999999999998,-9.860000000000001,23.750999999999998,0.10699999999999998,-4.1200000000000045,1.5499999999999972,8.0,-1.3999999999999986,0.20192307692307693
3189,景碩,20201214,86.4,,,0.4988425925925925,-0.1111111111111112,908533.0,24.0,12.18,11.82,58.4,50.66,48.88,54.61,0.546,15.18,43.07,0.1231,-0.4896,0.695,1.436,32.22,31.6,70.17,67.21,1.255,6.488,20.828,15.755,41.803,2.960000000000008,0.6199999999999974,13.553,6.486000000000001,61.7,10.876999999999999,-3.919999999999999,-1.0029999999999983,20.37,44.549,0.18300000000000005,-1.2000000000000028,0.789999999999992,15.659999999999997,-5.280000000000001,0.40032414910859
3211,順達,20201214,85.9,,,0.6123399301513387,-0.02328288707799767,54266.0,6.545,1.59,4.955,20.53,15.66,16.42,30.07,0.298,5.35,19.44,0.1019,-0.241,0.4743,0.6616,53.67,59.18,64.79,56.84,0.791,-0.298,-7.857,-10.036,29.816,7.950000000000003,-5.509999999999998,6.767,-0.2999999999999998,68.0,3.245,1.591,-43.851,-5.917,4.058,0.09,-4.589999999999989,1.3900000000000006,12.15,-0.9199999999999982,0.2632352941176471
3217,優群,20201214,118.5,,,0.16877637130801687,-0.2075949367088607,118710.0,18.21,2.455,15.755,40.26,36.12,35.57,52.98,0.526,5.85,22.29,0.2009,1.2844,1.1143,1.0099,28.79,40.22,61.46,51.77,1.189,1.856,-8.019,-0.241,68.346,9.689999999999998,-11.43,8.92,1.8529999999999998,73.9,6.366,7.115,-55.667,-12.843,-33.455,0.09700000000000003,2.6000000000000014,4.3600000000000065,8.369999999999997,-18.010000000000005,0.6035182679296345
3218,大學光,20201214,253.0,,,0.3715415019762846,-0.10276679841897234,331128.0,49.94,60.635000000000005,-10.695000000000007,34.25,39.29,44.06,61.95,0.611,-9.8,51.81,0.4858,0.4747,1.4569,1.3276,7.34,12.25,30.03,44.62,-10.408,-16.807,-22.979,27.681,261.111,-14.589999999999996,-4.91,-9.743,-16.810000000000002,73.7,0.7330000000000005,-18.302999999999997,-118.28699999999999,-77.07499999999999,120.65599999999998,0.22699999999999998,-25.08,-11.520000000000003,-9.79,-37.71,2.4328358208955225
3227,原相,20201214,201.5,,,0.062034739454094295,-0.14640198511166252,350779.0,30.98,24.564999999999998,6.415000000000003,33.05,41.77,36.73,51.66,0.516,5.96,14.2,0.0807,2.1606,1.8954,1.4569,21.81,29.52,66.33,66.05,0.573,-6.557,-3.228,0.066,16.488,0.28000000000000114,-7.710000000000001,0.508,-6.559,156.0,4.462,-11.394,-10.427999999999999,-6.835000000000001,-34.667,0.122,-1.7900000000000063,0.14000000000000057,-16.520000000000003,7.140000000000001,0.2916666666666667
3228,金麗科,20201214,208.0,,,1.9567307692307692,-0.17548076923076922,393966.0,83.1,158.73000000000002,-75.63000000000002,83.23,73.87,73.82,77.42,0.768,75.03,230.1,0.6756,2.4845,2.3895,1.3208,88.23,90.65,88.34,83.46,17.479,109.566,133.315,327.208,470.143,4.88000000000001,-2.4200000000000017,116.63,109.56299999999999,56.2,8.700999999999999,111.646,262.88,82.615,462.393,0.334,3.3900000000000006,3.269999999999996,38.17,-4.599999999999994,2.701067615658363
3231,緯創,20201214,31.3,,,0.11182108626198071,-0.07827476038338656,884873.0,-3.255,-6.64,3.385,22.77,21.12,22.69,36.2,0.361,4.36,8.13,-0.0329,0.9746,0.8807,1.1969,61.24,71.43,73.35,64.74,-1.265,-4.59,-7.974,-17.55,-9.321,8.61,-10.190000000000005,2.475,-4.5920000000000005,30.1,-3.0709999999999997,-7.645,-28.474,4.645999999999999,-53.089,0.13699999999999998,-7.660000000000011,2.6599999999999966,2.879999999999999,-9.599999999999998,0.03986710963455147
3234,光環,20201214,43.2,,,0.05555555555555552,-0.37615740740740744,50053.0,0.195,-13.495000000000001,13.690000000000001,34.41,45.8,43.72,55.2,0.553,5.63,11.94,0.0062,1.0532,1.7434,1.6658,15.65,19.62,63.08,62.77,-0.029,-9.34,-6.755,-6.175,8.305,0.30999999999999517,-3.9700000000000006,-2.275,-9.342,40.9,8.401,-31.679,-24.746000000000002,-3.737,27.015,0.07600000000000007,-6.3700000000000045,-0.7899999999999991,-20.010000000000005,-2.1400000000000006,0.056234718826405974
3257,虹冠電,20201225,86.4,,,0.13310185185185183,-0.19328703703703706,217417.0,70.43,50.605000000000004,19.825000000000003,48.25,39.7,36.59,37.7,0.377,15.18,30.39,0.1449,0.7513,0.8378,0.752,70.14,65.55,63.92,63.23,11.795,10.809,14.671,-13.012,40.67,0.6900000000000048,4.590000000000003,15.123,10.652,72.9,8.416,12.588,-60.5,36.217,26.949,0.11699999999999999,6.5,0.3399999999999963,18.74,13.660000000000004,0.18518518518518517
3293,鈊象,20201214,699.0,,,0.3648068669527897,-0.015736766809728183,614835.0,37.385,51.89,-14.505000000000003,34.9,34.43,33.42,53.86,0.536,-5.91,10.88,0.2577,0.927,1.1235,1.0045,46.54,38.62,18.21,17.42,5.304,-4.859,-25.854,-5.131,79.031,0.7899999999999991,7.920000000000002,2.206,-4.861000000000001,434.0,11.553,10.257,-75.383,-50.693,-48.733999999999995,0.09800000000000003,7.540000000000001,1.4600000000000009,0.9600000000000009,-23.740000000000002,0.6105990783410138
3323,加百裕,20201214,48.0,,,0.20833333333333334,-0.14374999999999996,127858.0,27.994999999999997,25.345,2.6499999999999986,44.34,36.54,37.59,47.7,0.473,9.53,40.89,0.1128,-0.4106,1.1677,1.2894,68.32,63.82,70.17,55.98,1.934,7.083,-1.87,33.16,41.203,14.190000000000005,4.499999999999993,14.148,7.0809999999999995,47.65,3.623,10.679,26.937999999999995,-33.980999999999995,70.554,0.24399999999999997,10.740000000000002,8.579999999999998,17.910000000000004,-20.78,0.0073452256033578476
3325,旭品,20201214,26.95,,,0.29870129870129875,-0.1428571428571428,53367.0,5.709999999999999,86.08,-80.37,39.92,37.27,44.31,54.95,0.546,-4.58,33.11,0.3094,1.4412,1.5529,0.9107,19.22,23.54,31.68,30.71,-1.512,-11.007,-31.486,19.76,103.704,0.9699999999999989,-4.32,-3.943,-11.01,17.75,4.5280000000000005,-9.758,-34.632000000000005,-102.549,123.044,0.21300000000000002,-9.450000000000003,-3.0700000000000003,4.609999999999999,-30.93,0.5183098591549296
3373,熱映,20201214,83.0,,,0.15903614457831328,-0.19397590361445777,53118.0,303.125,215.715,87.41,27.98,29.53,35.89,79.31,0.785,-9.41,0.72,0.6922,0.8598,1.6105,0.8232,20.87,32.63,17.34,28.57,-2.531,-16.578,-23.549,-63.263,382.691,-11.23,-11.760000000000002,-9.513,-16.58,21.8,3.565,-10.434,-828.812,17.653,397.80499999999995,0.676,-10.14,-6.200000000000003,-3.349999999999998,-15.199999999999996,2.8073394495412844
3374,精材,20201214,185.0,,,0.1837837837837838,-0.2945945945945946,4941082.0,56.635,34.01,22.625,74.71,66.01,57.9,67.09,0.67,19.11,65.47,0.2819,2.6692,2.4041,2.0332,42.51,55.29,72.46,75.09,-2.443,-6.493,22.711,91.619,102.52,-2.6300000000000097,-12.780000000000001,0.571,-6.496,86.2,0.6109999999999998,-45.674,89.47,-25.954,12.054999999999993,0.21200000000000002,-8.350000000000009,-2.299999999999997,19.859999999999992,15.300000000000004,1.1461716937354989
3376,新日興,20201214,143.5,,,0.003484320557491289,-0.2857142857142857,154171.0,9.0,57.795,-48.795,22.12,25.31,27.4,41.53,0.414,-1.29,2.95,-0.0059,0.0744,1.0407,1.2304,32.82,44.8,35.66,47.52,-0.031,-10.794,-11.481,-19.202,-1.244,-11.860000000000007,-11.979999999999997,-3.729,-10.796,140.0,5.242,-11.062000000000001,-33.376000000000005,-2.254999999999999,-26.506,0.03199999999999997,-8.740000000000002,-5.93,-6.43,-7.050000000000001,0.025
3380,明泰,20201214,30.75,,,0.3447154471544716,-0.15609756097560978,50232.0,110.805,142.82999999999998,-32.02499999999998,41.59,33.15,31.49,42.49,0.425,9.32,23.11,0.0778,-0.0653,0.8099,1.0856,43.4,54.1,65.45,62.94,-3.035,6.231,-4.803,-10.193,14.846,2.510000000000005,-10.700000000000003,13.296,6.228999999999999,26.8,-6.154,12.533999999999999,-30.445,2.6290000000000004,-4.629000000000001,0.15899999999999997,-7.769999999999996,-0.28999999999999915,20.270000000000003,-4.480000000000004,0.14738805970149252
3419,譁裕,20201228,22.15,,,0.26185101580135445,-0.24153498871331822,184374.0,18.12,-22.925,41.045,56.68,54.43,49.98,47.66,0.477,30.84,47.52,0.005,2.3114,0.787,1.4031,71.43,62.18,88.32,83.43,2.898,18.157,53.985,28.076,0.112,4.889999999999986,9.250000000000007,22.599,17.999000000000002,21.75,-2.494,7.862,39.149,70.571,21.798,0.175,1.4199999999999875,2.010000000000005,3.289999999999999,14.369999999999997,0.018390804597701083
3481,群創,20201222,15.0,,,1.1699999999999997,-0.1466666666666666,8492535.0,17.39,18.77,-1.379999999999999,59.94,49.55,44.91,47.09,0.469,31.87,65.67,0.1609,1.8911,1.1524,1.3037,63.11,71.36,78.3,69.85,0.309,45.893,28.448,58.68,49.924,8.450000000000003,-8.25,49.254,45.736,14.75,-10.351,54.313,62.025,7.574999999999999,89.11,0.14499999999999996,2.219999999999999,4.140000000000001,32.129999999999995,6.209999999999994,0.01694915254237288
3484,崧騰,20201214,63.5,,,0.3779527559055118,-0.11811023622047244,253602.0,30.675,18.08,12.595000000000002,46.25,41.64,46.13,42.24,0.42,35.13,90.94,0.2341,1.0757,1.6013,1.012,73.78,80.29,88.42,85.63,2.041,21.135,45.22,126.261,82.815,2.7900000000000063,-6.510000000000005,28.2,21.133,42.8,0.10099999999999998,-2.9939999999999998,141.894,0.9919999999999973,80.227,0.238,-1.1400000000000006,1.759999999999991,8.659999999999997,-16.759999999999998,0.4836448598130842
3490,單井,20201214,32.9,,,0.17325227963525847,-0.33130699088145893,161464.0,125.405,88.825,36.58,40.38,40.08,47.62,50.84,0.506,3.51,39.2,0.0856,-0.5013,1.5254,1.1581,30.42,33.93,51.76,55.61,-0.942,-1.143,3.104,39.518,26.088,-3.8500000000000014,-3.509999999999998,5.922,-1.1450000000000005,30.0,6.005,2.5469999999999997,45.565,-30.317,23.798000000000002,0.08800000000000002,-2.6799999999999997,-1.980000000000004,1.0600000000000023,-29.049999999999997,0.09666666666666662
3515,華擎,20201214,163.0,,,0.1411042944785276,-0.12269938650306748,77035.0,9.28,27.22,-17.939999999999998,27.88,36.51,35.47,55.43,0.549,-4.76,17.85,0.2793,0.8745,0.8508,0.9307,34.67,39.22,36.44,35.5,-0.598,-7.982,-24.033,-9.552,95.977,0.9399999999999977,-4.549999999999997,-0.917,-7.984,103.5,5.3870000000000005,-3.074,-97.21100000000001,-49.258,70.424,0.26500000000000007,-4.039999999999999,-0.4799999999999969,-16.330000000000002,-14.850000000000001,0.5748792270531401
3529,力旺,20201214,713.0,,,0.697054698457223,-0.17952314165497896,1144323.0,36.57,33.125,3.4450000000000003,53.91,58.01,57.14,63.45,0.633,17.37,56.76,0.2164,0.1335,1.4119,1.618,71.63,65.99,65.88,62.84,15.286,11.324,22.467,27.247,67.035,3.039999999999992,5.640000000000001,18.389,11.322,455.0,16.557,15.734,0.012999999999998124,27.256,39.553,0.236,13.709999999999994,5.880000000000003,-8.430000000000007,0.9499999999999957,0.567032967032967
3530,晶相光,20201214,140.0,,,0.25,-0.3335714285714286,852236.0,109.17500000000001,56.14,53.03500000000001,78.69,58.42,49.81,56.49,0.564,29.44,43.05,0.0718,2.1723,1.5342,1.6773,48.42,60.19,76.43,73.74,1.482,35.871,43.308,46.521,15.678,2.690000000000012,-11.769999999999996,42.935,35.868,117.5,6.898000000000001,37.059000000000005,62.246,44.49,22.541,0.11299999999999993,-1.809999999999988,1.1499999999999915,57.209999999999994,19.270000000000003,0.19148936170212766
3533,嘉澤,20201214,471.0,,,0.2908704883227176,-0.0031847133757961785,415281.0,16.310000000000002,16.2,0.11000000000000298,46.1,37.84,41.73,45.15,0.45,3.76,24.44,0.1337,-0.2681,-0.0037,1.0308,49.12,46.68,52.95,47.47,2.954,4.113,2.341,-1.697,29.16,5.480000000000004,2.4399999999999977,11.177,4.109999999999999,327.0,4.484,17.638,-26.41,2.959,-15.263000000000002,0.10899999999999999,8.36,2.9299999999999997,21.6,-8.099999999999994,0.44036697247706424
3540,曜越,20201214,67.5,,,0.2933333333333333,-0.13481481481481483,77691.0,29.7,51.605000000000004,-21.905000000000005,28.6,33.64,45.49,57.8,0.574,-3.13,53.89,0.3597,0.7832,1.8554,1.1627,26.86,19.53,27.46,31.33,0.917,-11.326,-14.291,69.683,165.251,-3.8699999999999974,7.329999999999998,-4.261,-11.328,44.4,8.542,-6.857,13.302000000000007,-95.723,183.901,0.27799999999999997,-3.289999999999999,-3.0700000000000003,-10.149999999999999,-34.91,0.5202702702702703
3552,同致,20201214,187.0,,,1.0294117647058822,-0.0855614973262032,1935975.0,16.655,18.82,-2.164999999999999,59.08,68.09,70.69,78.56,0.782,35.68,124.81,0.3435,-2.316,1.8229,1.6639,72.63,73.34,86.87,85.92,-0.232,19.159,93.056,202.661,143.977,0.9500000000000028,-0.710000000000008,26.224,19.157,182.0,-7.6930000000000005,-3.2119999999999997,219.191,28.649,163.183,0.405,-5.72999999999999,-0.9399999999999977,-18.439999999999998,-10.89,0.027472527472527472
3557,嘉威,20201214,109.0,,,0.009174311926605505,-0.26146788990825687,62066.0,-3.9499999999999997,68.99499999999999,-72.945,58.24,44.13,40.17,50.98,0.506,22.66,54.97,0.241,0.1578,0.9686,1.0713,32.33,39.58,73.12,70.56,-3.252,15.942,30.417,8.837,101.74,2.5600000000000023,-7.25,23.007,15.940000000000001,47.55,-2.1149999999999998,7.040000000000001,-67.03699999999999,47.127,-2.568000000000012,0.10399999999999998,-4.75,-0.7000000000000028,34.22,7.480000000000004,1.292323869610936
3588,通嘉,20201214,64.0,,,0.5609375000000001,-0.08906250000000004,831063.0,39.81,42.85,-3.039999999999999,69.63,60.92,58.36,58.1,0.575,46.85,81.5,0.3131,-0.767,0.8819,1.0301,83.44,70.53,82.63,72.4,34.015,42.026,57.826,67.894,80.674,10.22999999999999,12.909999999999997,49.091,42.024,33.4,40.653,40.510000000000005,61.227000000000004,54.055,46.38900000000001,0.20599999999999996,15.199999999999989,8.900000000000006,23.819999999999993,10.560000000000002,0.9161676646706588
3605,宏致,20201218,33.85,,,0.48892171344165425,0.0,278787.0,1.955,7.13,-5.175,31.12,38.29,38.55,48.59,0.485,1.49,20.04,-0.0196,0.7201,1.0959,1.3914,42.34,33.33,29.55,37.39,5.664,-2.238,-4.414,-1.472,-0.446,-7.84,9.010000000000005,1.223,-2.3949999999999996,33.4,5.7749999999999995,4.670999999999999,-2.3129999999999997,-7.66,0.796,0.16999999999999998,4.810000000000002,-3.9200000000000017,-13.959999999999997,-11.280000000000001,0.013473053892215654
3622,洋華,20201214,34.8,,,0.3649425287356323,-0.12068965517241369,74182.0,-17.0,-23.02,6.02,79.77,60.03,52.43,46.22,0.459,36.79,59.65,0.183,1.2369,1.2098,1.0853,60.91,56.63,73.09,59.46,17.885,50.879,35.827,53.975,60.539,13.630000000000003,4.279999999999994,57.944,50.877,24.4,31.649,55.458,48.866,29.418999999999997,59.966,0.23500000000000001,11.120000000000005,9.18,62.379999999999995,23.340000000000003,0.4262295081967213
3653,健策,20201214,272.0,,,0.28125,-0.16911764705882354,192044.0,3.9899999999999998,19.880000000000003,-15.890000000000002,29.54,34.84,36.97,53.04,0.529,-9.43,5.43,0.0755,0.3574,0.8623,1.4595,26.11,43.1,22.71,26.85,-4.169,-7.811,-19.406,-27.33,16.953,-4.140000000000001,-16.990000000000002,-0.746,-7.813000000000001,242.0,-0.10099999999999998,14.709,-66.151,-12.274,-123.005,0.008000000000000007,-5.989999999999998,-3.3599999999999994,-9.420000000000002,-11.0,0.12396694214876033
3661,世芯-KY,20201214,622.0,,,0.6077170418006431,-0.35771704180064307,1801931.0,44.004999999999995,116.33500000000001,-72.33000000000001,46.36,61.19,62.52,70.39,0.702,9.34,53.63,0.3652,-0.1196,0.6253,1.6254,29.84,33.16,68.47,69.21,-0.336,-1.306,22.941,44.433,142.896,-0.7399999999999949,-3.3199999999999967,5.759,-1.3079999999999998,255.5,12.235999999999999,-4.898,-9.89,2.1189999999999998,-48.940000000000026,0.19699999999999995,-3.1200000000000045,-0.9700000000000131,-27.97,-16.24000000000001,1.4344422700587085
3666,光耀,20201214,82.3,,,0.09356014580801948,-0.5164034021871203,34178.0,54.05500000000001,47.92,6.135000000000005,83.96,73.87,73.68,57.87,0.569,78.37,237.28,0.5913,5.2093,2.9735,1.0317,58.05,72.24,90.2,89.22,-0.524,89.355,155.645,420.701,352.49,0.980000000000004,-14.189999999999998,96.42,89.35300000000001,27.2,-13.207999999999998,67.172,429.081,47.69200000000001,363.033,0.21599999999999997,-2.8499999999999943,-0.480000000000004,24.50999999999999,0.30000000000001137,2.0257352941176467
3669,圓展,20201214,82.7,,,0.18258766626360332,-0.1438935912938332,139980.0,165.905,242.805,-76.9,32.55,44.06,54.61,73.81,0.73,-17.38,45.64,0.6804,0.5593,1.2166,0.766,19.04,21.72,10.99,15.11,-3.728,-18.298,-41.346,149.458,374.01,-4.119999999999999,-2.6799999999999997,-11.234,-18.301000000000002,22.7,9.35,0.5350000000000001,59.245999999999995,-331.634,398.074,0.5489999999999999,-3.3499999999999996,-2.400000000000002,-21.470000000000006,-50.91,2.643171806167401
3679,新至陞,20201214,117.0,,,0.4658119658119658,-0.12393162393162394,17085.0,24.145,46.435,-22.290000000000003,25.32,38.25,45.26,45.86,0.456,6.75,54.01,0.2089,0.1682,1.0837,1.0939,30.79,35.66,68.35,70.98,1.197,-2.519,5.859,69.562,64.027,-2.6300000000000097,-4.869999999999997,4.546,-2.521,90.5,10.085999999999999,-5.263,70.902,-49.312999999999995,60.628,0.181,-0.8500000000000085,-0.5099999999999909,-23.240000000000002,-21.42,0.292817679558011
3680,家登,20201214,273.5,,,0.40219378427787933,-0.113345521023766,240725.0,-14.84,-16.765,1.9250000000000007,30.42,40.14,42.4,63.82,0.637,-1.95,22.68,0.0853,1.927,1.7813,1.8548,26.74,26.88,55.24,58.67,-2.528,-12.437,-9.643,-5.633,31.587,-3.4299999999999997,-0.14000000000000057,-5.373,-12.440000000000001,203.0,5.292999999999999,-9.058,-32.024,-17.004,-415.955,0.187,-7.059999999999995,-2.979999999999997,-18.28,-17.6,0.3472906403940887
3682,亞太電,20201218,10.6,,,0.03301886792452827,-0.2292452830188679,452459.0,-17.465,-16.22,-1.245000000000001,41.1,30.66,38.27,49.11,0.487,9.8,28.21,-0.0896,0.0929,0.3256,1.0636,58.51,41.68,48.75,37.08,12.252,9.546,-5.724,22.411,-29.829,11.670000000000002,16.83,13.006,9.388,10.35,14.934000000000001,22.655,59.160000000000004,-33.158,-10.685000000000002,0.16299999999999998,25.63,5.829999999999998,29.740000000000002,-34.010000000000005,0.024154589371980676
3686,達能,20201214,18.9,,,0.06349206349206364,-0.2592592592592592,35885.0,10.39,10.65,-0.2599999999999998,60.51,66.86,84.71,77.65,0.766,-1.54,116.95,0.6024,-2.3786,-0.7987,0.8202,27.56,23.78,36.82,48.14,-1.508,-3.197,4.208,350.416,365.393,-11.32,3.7799999999999976,3.867,-3.2,7.74,6.391,18.338,352.755,-281.167,454.407,0.303,-7.560000000000002,-6.649999999999999,-12.809999999999995,-42.91,1.4418604651162787
3703,欣陸,20201214,21.3,,,0.40845070422535207,-0.1056338028169014,84252.0,8.44,23.01,-14.570000000000002,42.12,41.49,53.17,40.16,0.4,-11.45,36.38,0.1532,-1.0853,1.0098,0.9429,16.75,13.46,31.92,50.54,-1.554,-25.388,-7.159,45.659,48.879,-18.619999999999997,3.289999999999999,-18.324,-25.391000000000002,18.1,15.723,-25.469,41.298,-57.104,75.029,0.19200000000000003,-8.269999999999996,-8.96,2.710000000000001,-20.18,0.17679558011049717
3704,合勤控,20201214,26.35,,,0.7666034155597721,0.0,144701.0,19.85,12.765,7.085000000000001,28.99,41.43,42.92,50.78,0.507,6.4,37.26,0.073,0.2285,0.8989,1.1931,42.3,51.77,61.3,56.37,0.894,1.631,-5.283,37.207,15.818,4.93,-9.470000000000006,8.696,1.6289999999999996,26.25,1.417,3.315,51.803,-46.873000000000005,-15.149,0.09100000000000003,0.30999999999999517,1.9899999999999949,-22.570000000000004,-21.369999999999997,0.0038095238095238637
3712,永崴投控,20201214,35.9,,,0.008356545961002904,-0.28551532033426186,49628.0,-10.485,-26.725,16.240000000000002,43.19,44.49,43.37,64.85,0.643,-6.33,31.61,0.1696,0.0826,0.9239,1.5445,13.35,14.99,38.64,43.45,-1.62,-13.661,-23.397,69.641,53.54,-4.810000000000002,-1.6400000000000006,-6.596,-13.663,27.7,13.133,-12.343,67.74600000000001,-142.214,60.566,0.35200000000000004,-10.07,-3.75,-3.490000000000002,-10.96,0.296028880866426
4119,旭富,20201214,127.5,,,0.0,-0.3576470588235294,41558.0,12.504999999999999,-5.17,17.674999999999997,30.19,24.04,24.02,42.77,0.426,3.55,4.4,0.057,-0.2171,0.3031,0.5942,33.77,41.44,59.28,52.91,-2.383,-3.361,-9.105,-29.225,5.713,6.3700000000000045,-7.669999999999995,3.704,-3.363,118.0,-1.272,-3.373,-65.218,13.637,-23.287,0.10599999999999998,-4.989999999999995,1.5999999999999943,13.650000000000002,-0.21000000000000085,0.08050847457627118
